# E_{ref,x} num, $\epsilon_1$ = 1, v = c/400 $\mu$m/s, $\omega$ = 0.01THz, b = -2.00$\mu$m
# plot_fieldE_direct2.2.py
 (4.17347388942e-02+1.56521952427e+00j)	 (4.08917793541e-02+1.56523744277e+00j)	 (4.00488095460e-02+1.56525499431e+00j)	 (3.92058296892e-02+1.56527217895e+00j)	 (3.83628400028e-02+1.56528899679e+00j)	 (3.75198407052e-02+1.56530544790e+00j)	 (3.66768320143e-02+1.56532153234e+00j)	 (3.58338141479e-02+1.56533725020e+00j)	 (3.49907873229e-02+1.56535260154e+00j)	 (3.41477517561e-02+1.56536758644e+00j)	 (3.33047076637e-02+1.56538220496e+00j)	 (3.24616552616e-02+1.56539645717e+00j)	 (3.16185947653e-02+1.56541034313e+00j)	 (3.07755263898e-02+1.56542386290e+00j)	 (2.99324503498e-02+1.56543701655e+00j)	 (2.90893668596e-02+1.56544980414e+00j)	 (2.82462761332e-02+1.56546222572e+00j)	 (2.74031783841e-02+1.56547428135e+00j)	 (2.65600738257e-02+1.56548597108e+00j)	 (2.57169626708e-02+1.56549729497e+00j)	 (2.48738451321e-02+1.56550825307e+00j)	 (2.40307214219e-02+1.56551884543e+00j)	 (2.31875917522e-02+1.56552907210e+00j)	 (2.23444563347e-02+1.56553893311e+00j)	 (2.15013153809e-02+1.56554842853e+00j)	 (2.06581691018e-02+1.56555755838e+00j)	 (1.98150177085e-02+1.56556632272e+00j)	 (1.89718614115e-02+1.56557472157e+00j)	 (1.81287004214e-02+1.56558275499e+00j)	 (1.72855349482e-02+1.56559042300e+00j)	 (1.64423652019e-02+1.56559772564e+00j)	 (1.55991913924e-02+1.56560466295e+00j)	 (1.47560137292e-02+1.56561123494e+00j)	 (1.39128324216e-02+1.56561744167e+00j)	 (1.30696476789e-02+1.56562328315e+00j)	 (1.22264597100e-02+1.56562875940e+00j)	 (1.13832687240e-02+1.56563387047e+00j)	 (1.05400749294e-02+1.56563861635e+00j)	 (9.69687853490e-03+1.56564299709e+00j)	 (8.85367974894e-03+1.56564701270e+00j)	 (8.01047877986e-03+1.56565066319e+00j)	 (7.16727583591e-03+1.56565394859e+00j)	 (6.32407112522e-03+1.56565686890e+00j)	 (5.48086485585e-03+1.56565942415e+00j)	 (4.63765723577e-03+1.56566161434e+00j)	 (3.79444847291e-03+1.56566343948e+00j)	 (2.95123877511e-03+1.56566489959e+00j)	 (2.10802835019e-03+1.56566599466e+00j)	 (1.26481740592e-03+1.56566672470e+00j)	 (4.21606150051e-04+1.56566708973e+00j)	 (-4.21605209682e-04+1.56566708973e+00j)	 (-1.26481646555e-03+1.56566672470e+00j)	 (-2.10802740982e-03+1.56566599466e+00j)	 (-2.95123783474e-03+1.56566489959e+00j)	 (-3.79444753254e-03+1.56566343948e+00j)	 (-4.63765629540e-03+1.56566161434e+00j)	 (-5.48086391548e-03+1.56565942415e+00j)	 (-6.32407018485e-03+1.56565686890e+00j)	 (-7.16727489554e-03+1.56565394859e+00j)	 (-8.01047783949e-03+1.56565066319e+00j)	 (-8.85367880857e-03+1.56564701270e+00j)	 (-9.69687759453e-03+1.56564299709e+00j)	 (-1.05400739890e-02+1.56563861635e+00j)	 (-1.13832677836e-02+1.56563387047e+00j)	 (-1.22264587697e-02+1.56562875940e+00j)	 (-1.30696467385e-02+1.56562328315e+00j)	 (-1.39128314812e-02+1.56561744167e+00j)	 (-1.47560127888e-02+1.56561123494e+00j)	 (-1.55991904521e-02+1.56560466295e+00j)	 (-1.64423642616e-02+1.56559772564e+00j)	 (-1.72855340078e-02+1.56559042300e+00j)	 (-1.81286994810e-02+1.56558275499e+00j)	 (-1.89718604712e-02+1.56557472157e+00j)	 (-1.98150167681e-02+1.56556632272e+00j)	 (-2.06581681615e-02+1.56555755838e+00j)	 (-2.15013144405e-02+1.56554842853e+00j)	 (-2.23444553944e-02+1.56553893311e+00j)	 (-2.31875908119e-02+1.56552907210e+00j)	 (-2.40307204816e-02+1.56551884543e+00j)	 (-2.48738441918e-02+1.56550825307e+00j)	 (-2.57169617304e-02+1.56549729497e+00j)	 (-2.65600728853e-02+1.56548597108e+00j)	 (-2.74031774437e-02+1.56547428135e+00j)	 (-2.82462751928e-02+1.56546222572e+00j)	 (-2.90893659192e-02+1.56544980414e+00j)	 (-2.99324494094e-02+1.56543701655e+00j)	 (-3.07755254494e-02+1.56542386290e+00j)	 (-3.16185938249e-02+1.56541034313e+00j)	 (-3.24616543213e-02+1.56539645717e+00j)	 (-3.33047067233e-02+1.56538220496e+00j)	 (-3.41477508157e-02+1.56536758644e+00j)	 (-3.49907863825e-02+1.56535260154e+00j)	 (-3.58338132075e-02+1.56533725020e+00j)	 (-3.66768310740e-02+1.56532153234e+00j)	 (-3.75198397648e-02+1.56530544790e+00j)	 (-3.83628390624e-02+1.56528899679e+00j)	 (-3.92058287488e-02+1.56527217895e+00j)	 (-4.00488086056e-02+1.56525499431e+00j)	 (-4.08917784137e-02+1.56523744277e+00j)	 (-4.17347379538e-02+1.56521952427e+00j)
 (4.17404200348e-02+1.56542514567e+00j)	 (4.08973458117e-02+1.56544306716e+00j)	 (4.00542613152e-02+1.56546062162e+00j)	 (3.92111667648e-02+1.56547780913e+00j)	 (3.83680623796e-02+1.56549462977e+00j)	 (3.75249483782e-02+1.56551108362e+00j)	 (3.66818249786e-02+1.56552717075e+00j)	 (3.58386923986e-02+1.56554289122e+00j)	 (3.49955508555e-02+1.56555824513e+00j)	 (3.41524005658e-02+1.56557323252e+00j)	 (3.33092417462e-02+1.56558785348e+00j)	 (3.24660746125e-02+1.56560210806e+00j)	 (3.16228993803e-02+1.56561599634e+00j)	 (3.07797162647e-02+1.56562951837e+00j)	 (2.99365254806e-02+1.56564267421e+00j)	 (2.90933272425e-02+1.56565546393e+00j)	 (2.82501217642e-02+1.56566788758e+00j)	 (2.74069092597e-02+1.56567994522e+00j)	 (2.65636899422e-02+1.56569163690e+00j)	 (2.57204640247e-02+1.56570296268e+00j)	 (2.48772317201e-02+1.56571392261e+00j)	 (2.40339932408e-02+1.56572451673e+00j)	 (2.31907487987e-02+1.56573474510e+00j)	 (2.23474986059e-02+1.56574460776e+00j)	 (2.15042428737e-02+1.56575410476e+00j)	 (2.06609818136e-02+1.56576323614e+00j)	 (1.98177156364e-02+1.56577200193e+00j)	 (1.89744445531e-02+1.56578040219e+00j)	 (1.81311687740e-02+1.56578843695e+00j)	 (1.72878885095e-02+1.56579610624e+00j)	 (1.64446039698e-02+1.56580341010e+00j)	 (1.56013153646e-02+1.56581034856e+00j)	 (1.47580229036e-02+1.56581692165e+00j)	 (1.39147267964e-02+1.56582312941e+00j)	 (1.30714272522e-02+1.56582897187e+00j)	 (1.22281244802e-02+1.56583444904e+00j)	 (1.13848186893e-02+1.56583956095e+00j)	 (1.05415100885e-02+1.56584430763e+00j)	 (9.69819888633e-03+1.56584868910e+00j)	 (8.85488529145e-03+1.56585270537e+00j)	 (8.01156951230e-03+1.56585635648e+00j)	 (7.16825175722e-03+1.56585964242e+00j)	 (6.32493223446e-03+1.56586256322e+00j)	 (5.48161115220e-03+1.56586511890e+00j)	 (4.63828871852e-03+1.56586730945e+00j)	 (3.79496514144e-03+1.56586913490e+00j)	 (2.95164062892e-03+1.56587059525e+00j)	 (2.10831538890e-03+1.56587169050e+00j)	 (1.26498962926e-03+1.56587242067e+00j)	 (4.21663557849e-04+1.56587278575e+00j)	 (-4.21662617480e-04+1.56587278575e+00j)	 (-1.26498868889e-03+1.56587242067e+00j)	 (-2.10831444853e-03+1.56587169050e+00j)	 (-2.95163968856e-03+1.56587059525e+00j)	 (-3.79496420107e-03+1.56586913490e+00j)	 (-4.63828777815e-03+1.56586730945e+00j)	 (-5.48161021183e-03+1.56586511890e+00j)	 (-6.32493129409e-03+1.56586256322e+00j)	 (-7.16825081685e-03+1.56585964242e+00j)	 (-8.01156857193e-03+1.56585635648e+00j)	 (-8.85488435108e-03+1.56585270537e+00j)	 (-9.69819794597e-03+1.56584868910e+00j)	 (-1.05415091481e-02+1.56584430763e+00j)	 (-1.13848177490e-02+1.56583956095e+00j)	 (-1.22281235398e-02+1.56583444904e+00j)	 (-1.30714263118e-02+1.56582897187e+00j)	 (-1.39147258560e-02+1.56582312941e+00j)	 (-1.47580219633e-02+1.56581692165e+00j)	 (-1.56013144242e-02+1.56581034856e+00j)	 (-1.64446030294e-02+1.56580341010e+00j)	 (-1.72878875692e-02+1.56579610624e+00j)	 (-1.81311678336e-02+1.56578843695e+00j)	 (-1.89744436127e-02+1.56578040219e+00j)	 (-1.98177146961e-02+1.56577200193e+00j)	 (-2.06609808732e-02+1.56576323614e+00j)	 (-2.15042419334e-02+1.56575410476e+00j)	 (-2.23474976655e-02+1.56574460776e+00j)	 (-2.31907478584e-02+1.56573474510e+00j)	 (-2.40339923004e-02+1.56572451673e+00j)	 (-2.48772307798e-02+1.56571392261e+00j)	 (-2.57204630844e-02+1.56570296268e+00j)	 (-2.65636890018e-02+1.56569163690e+00j)	 (-2.74069083193e-02+1.56567994522e+00j)	 (-2.82501208239e-02+1.56566788758e+00j)	 (-2.90933263021e-02+1.56565546393e+00j)	 (-2.99365245403e-02+1.56564267421e+00j)	 (-3.07797153243e-02+1.56562951837e+00j)	 (-3.16228984399e-02+1.56561599634e+00j)	 (-3.24660736721e-02+1.56560210806e+00j)	 (-3.33092408058e-02+1.56558785348e+00j)	 (-3.41523996255e-02+1.56557323252e+00j)	 (-3.49955499151e-02+1.56555824513e+00j)	 (-3.58386914583e-02+1.56554289122e+00j)	 (-3.66818240383e-02+1.56552717075e+00j)	 (-3.75249474378e-02+1.56551108362e+00j)	 (-3.83680614392e-02+1.56549462977e+00j)	 (-3.92111658244e-02+1.56547780913e+00j)	 (-4.00542603748e-02+1.56546062162e+00j)	 (-4.08973448713e-02+1.56544306716e+00j)	 (-4.17404190945e-02+1.56542514567e+00j)
 (4.17459857893e-02+1.56562659147e+00j)	 (4.09027992124e-02+1.56564451589e+00j)	 (4.00596023569e-02+1.56566207321e+00j)	 (3.92163954423e-02+1.56567926353e+00j)	 (3.83731786879e-02+1.56569608692e+00j)	 (3.75299523124e-02+1.56571254345e+00j)	 (3.66867165339e-02+1.56572863320e+00j)	 (3.58434715702e-02+1.56574435625e+00j)	 (3.50002176388e-02+1.56575971266e+00j)	 (3.41569549565e-02+1.56577470250e+00j)	 (3.33136837397e-02+1.56578932585e+00j)	 (3.24704042046e-02+1.56580358276e+00j)	 (3.16271165668e-02+1.56581747330e+00j)	 (3.07838210416e-02+1.56583099754e+00j)	 (2.99405178440e-02+1.56584415553e+00j)	 (2.90972071884e-02+1.56585694734e+00j)	 (2.82538892890e-02+1.56586937302e+00j)	 (2.74105643597e-02+1.56588143263e+00j)	 (2.65672326139e-02+1.56589312622e+00j)	 (2.57238942648e-02+1.56590445385e+00j)	 (2.48805495252e-02+1.56591541557e+00j)	 (2.40371986077e-02+1.56592601142e+00j)	 (2.31938417244e-02+1.56593624146e+00j)	 (2.23504790873e-02+1.56594610573e+00j)	 (2.15071109081e-02+1.56595560428e+00j)	 (2.06637373980e-02+1.56596473715e+00j)	 (1.98203587684e-02+1.56597350438e+00j)	 (1.89769752300e-02+1.56598190601e+00j)	 (1.81335869934e-02+1.56598994208e+00j)	 (1.72901942692e-02+1.56599761262e+00j)	 (1.64467972674e-02+1.56600491767e+00j)	 (1.56033961981e-02+1.56601185727e+00j)	 (1.47599912710e-02+1.56601843144e+00j)	 (1.39165826957e-02+1.56602464021e+00j)	 (1.30731706817e-02+1.56603048362e+00j)	 (1.22297554382e-02+1.56603596168e+00j)	 (1.13863371743e-02+1.56604107443e+00j)	 (1.05429160989e-02+1.56604582189e+00j)	 (9.69949242093e-03+1.56605020407e+00j)	 (8.85606634894e-03+1.56605422100e+00j)	 (8.01263809154e-03+1.56605787270e+00j)	 (7.16920785719e-03+1.56606115918e+00j)	 (6.32577585425e-03+1.56606408046e+00j)	 (5.48234229099e-03+1.56606663655e+00j)	 (4.63890737560e-03+1.56606882747e+00j)	 (3.79547131623e-03+1.56607065321e+00j)	 (2.95203432093e-03+1.56607211380e+00j)	 (2.10859659775e-03+1.56607320923e+00j)	 (1.26515835468e-03+1.56607393952e+00j)	 (4.21719799673e-04+1.56607430466e+00j)	 (-4.21718859304e-04+1.56607430466e+00j)	 (-1.26515741431e-03+1.56607393952e+00j)	 (-2.10859565738e-03+1.56607320923e+00j)	 (-2.95203338056e-03+1.56607211380e+00j)	 (-3.79547037586e-03+1.56607065321e+00j)	 (-4.63890643523e-03+1.56606882747e+00j)	 (-5.48234135062e-03+1.56606663655e+00j)	 (-6.32577491388e-03+1.56606408046e+00j)	 (-7.16920691682e-03+1.56606115918e+00j)	 (-8.01263715117e-03+1.56605787270e+00j)	 (-8.85606540857e-03+1.56605422100e+00j)	 (-9.69949148056e-03+1.56605020407e+00j)	 (-1.05429151586e-02+1.56604582189e+00j)	 (-1.13863362339e-02+1.56604107443e+00j)	 (-1.22297544978e-02+1.56603596168e+00j)	 (-1.30731697413e-02+1.56603048362e+00j)	 (-1.39165817553e-02+1.56602464021e+00j)	 (-1.47599903306e-02+1.56601843144e+00j)	 (-1.56033952577e-02+1.56601185727e+00j)	 (-1.64467963270e-02+1.56600491767e+00j)	 (-1.72901933288e-02+1.56599761262e+00j)	 (-1.81335860531e-02+1.56598994208e+00j)	 (-1.89769742896e-02+1.56598190601e+00j)	 (-1.98203578280e-02+1.56597350438e+00j)	 (-2.06637364577e-02+1.56596473715e+00j)	 (-2.15071099677e-02+1.56595560428e+00j)	 (-2.23504781469e-02+1.56594610573e+00j)	 (-2.31938407840e-02+1.56593624146e+00j)	 (-2.40371976673e-02+1.56592601142e+00j)	 (-2.48805485849e-02+1.56591541557e+00j)	 (-2.57238933245e-02+1.56590445385e+00j)	 (-2.65672316736e-02+1.56589312622e+00j)	 (-2.74105634194e-02+1.56588143263e+00j)	 (-2.82538883487e-02+1.56586937302e+00j)	 (-2.90972062480e-02+1.56585694734e+00j)	 (-2.99405169036e-02+1.56584415553e+00j)	 (-3.07838201013e-02+1.56583099754e+00j)	 (-3.16271156264e-02+1.56581747330e+00j)	 (-3.24704032642e-02+1.56580358276e+00j)	 (-3.33136827993e-02+1.56578932585e+00j)	 (-3.41569540161e-02+1.56577470250e+00j)	 (-3.50002166984e-02+1.56575971266e+00j)	 (-3.58434706299e-02+1.56574435625e+00j)	 (-3.66867155935e-02+1.56572863320e+00j)	 (-3.75299513720e-02+1.56571254345e+00j)	 (-3.83731777476e-02+1.56569608692e+00j)	 (-3.92163945019e-02+1.56567926353e+00j)	 (-4.00596014165e-02+1.56566207321e+00j)	 (-4.09027982720e-02+1.56564451589e+00j)	 (-4.17459848489e-02+1.56562659147e+00j)
 (4.17514361232e-02+1.56582386039e+00j)	 (4.09081395225e-02+1.56584178767e+00j)	 (4.00648326380e-02+1.56585934780e+00j)	 (3.92215156895e-02+1.56587654087e+00j)	 (3.83781888962e-02+1.56589336694e+00j)	 (3.75348524769e-02+1.56590982611e+00j)	 (3.66915066499e-02+1.56592591843e+00j)	 (3.58481516332e-02+1.56594164399e+00j)	 (3.50047876442e-02+1.56595700286e+00j)	 (3.41614148999e-02+1.56597199510e+00j)	 (3.33180336168e-02+1.56598662078e+00j)	 (3.24746440113e-02+1.56600087997e+00j)	 (3.16312462989e-02+1.56601477273e+00j)	 (3.07878406953e-02+1.56602829913e+00j)	 (2.99444274152e-02+1.56604145923e+00j)	 (2.91010066735e-02+1.56605425308e+00j)	 (2.82575786844e-02+1.56606668075e+00j)	 (2.74141436617e-02+1.56607874229e+00j)	 (2.65707018191e-02+1.56609043775e+00j)	 (2.57272533699e-02+1.56610176719e+00j)	 (2.48837985270e-02+1.56611273066e+00j)	 (2.40403375029e-02+1.56612332821e+00j)	 (2.31968705102e-02+1.56613355989e+00j)	 (2.23533977606e-02+1.56614342574e+00j)	 (2.15099194662e-02+1.56615292580e+00j)	 (2.06664358383e-02+1.56616206013e+00j)	 (1.98229470881e-02+1.56617082876e+00j)	 (1.89794534267e-02+1.56617923174e+00j)	 (1.81359550648e-02+1.56618726909e+00j)	 (1.72924522128e-02+1.56619494086e+00j)	 (1.64489450812e-02+1.56620224708e+00j)	 (1.56054338800e-02+1.56620918779e+00j)	 (1.47619188191e-02+1.56621576301e+00j)	 (1.39184001081e-02+1.56622197278e+00j)	 (1.30748779566e-02+1.56622781712e+00j)	 (1.22313525741e-02+1.56623329606e+00j)	 (1.13878241695e-02+1.56623840963e+00j)	 (1.05442929521e-02+1.56624315784e+00j)	 (9.70075913070e-03+1.56624754073e+00j)	 (8.85722291411e-03+1.56625155830e+00j)	 (8.01368451100e-03+1.56625521058e+00j)	 (7.17014412994e-03+1.56625849759e+00j)	 (6.32660197938e-03+1.56626141934e+00j)	 (5.48305826770e-03+1.56626397584e+00j)	 (4.63951320322e-03+1.56626616710e+00j)	 (3.79596699416e-03+1.56626799314e+00j)	 (2.95241984871e-03+1.56626945396e+00j)	 (2.10887197500e-03+1.56627054957e+00j)	 (1.26532358113e-03+1.56627127997e+00j)	 (4.21774875175e-04+1.56627164517e+00j)	 (-4.21773934806e-04+1.56627164517e+00j)	 (-1.26532264076e-03+1.56627127997e+00j)	 (-2.10887103463e-03+1.56627054957e+00j)	 (-2.95241890834e-03+1.56626945396e+00j)	 (-3.79596605379e-03+1.56626799314e+00j)	 (-4.63951226285e-03+1.56626616710e+00j)	 (-5.48305732734e-03+1.56626397584e+00j)	 (-6.32660103901e-03+1.56626141934e+00j)	 (-7.17014318957e-03+1.56625849759e+00j)	 (-8.01368357063e-03+1.56625521058e+00j)	 (-8.85722197374e-03+1.56625155830e+00j)	 (-9.70075819033e-03+1.56624754073e+00j)	 (-1.05442920117e-02+1.56624315784e+00j)	 (-1.13878232292e-02+1.56623840963e+00j)	 (-1.22313516337e-02+1.56623329606e+00j)	 (-1.30748770163e-02+1.56622781712e+00j)	 (-1.39183991677e-02+1.56622197278e+00j)	 (-1.47619178787e-02+1.56621576301e+00j)	 (-1.56054329396e-02+1.56620918779e+00j)	 (-1.64489441409e-02+1.56620224708e+00j)	 (-1.72924512725e-02+1.56619494086e+00j)	 (-1.81359541244e-02+1.56618726909e+00j)	 (-1.89794524863e-02+1.56617923174e+00j)	 (-1.98229461477e-02+1.56617082876e+00j)	 (-2.06664348979e-02+1.56616206013e+00j)	 (-2.15099185258e-02+1.56615292580e+00j)	 (-2.23533968203e-02+1.56614342574e+00j)	 (-2.31968695698e-02+1.56613355989e+00j)	 (-2.40403365626e-02+1.56612332821e+00j)	 (-2.48837975866e-02+1.56611273066e+00j)	 (-2.57272524295e-02+1.56610176719e+00j)	 (-2.65707008788e-02+1.56609043775e+00j)	 (-2.74141427213e-02+1.56607874229e+00j)	 (-2.82575777440e-02+1.56606668075e+00j)	 (-2.91010057332e-02+1.56605425308e+00j)	 (-2.99444264749e-02+1.56604145923e+00j)	 (-3.07878397549e-02+1.56602829913e+00j)	 (-3.16312453586e-02+1.56601477273e+00j)	 (-3.24746430709e-02+1.56600087997e+00j)	 (-3.33180326764e-02+1.56598662078e+00j)	 (-3.41614139595e-02+1.56597199510e+00j)	 (-3.50047867038e-02+1.56595700286e+00j)	 (-3.58481506928e-02+1.56594164399e+00j)	 (-3.66915057095e-02+1.56592591843e+00j)	 (-3.75348515365e-02+1.56590982611e+00j)	 (-3.83781879558e-02+1.56589336694e+00j)	 (-3.92215147491e-02+1.56587654087e+00j)	 (-4.00648316977e-02+1.56585934780e+00j)	 (-4.09081385822e-02+1.56584178767e+00j)	 (-4.17514351829e-02+1.56582386039e+00j)
 (4.17567710030e-02+1.56601695117e+00j)	 (4.09133667091e-02+1.56603488125e+00j)	 (4.00699521264e-02+1.56605244413e+00j)	 (3.92265274747e-02+1.56606963988e+00j)	 (3.83830929734e-02+1.56608646859e+00j)	 (3.75396488414e-02+1.56610293033e+00j)	 (3.66961952972e-02+1.56611902518e+00j)	 (3.58527325587e-02+1.56613475320e+00j)	 (3.50092608434e-02+1.56615011446e+00j)	 (3.41657803685e-02+1.56616510905e+00j)	 (3.33222913508e-02+1.56617973702e+00j)	 (3.24787940063e-02+1.56619399844e+00j)	 (3.16352885512e-02+1.56620789338e+00j)	 (3.07917752008e-02+1.56622142190e+00j)	 (2.99482541703e-02+1.56623458405e+00j)	 (2.91047256744e-02+1.56624737991e+00j)	 (2.82611899274e-02+1.56625980952e+00j)	 (2.74176471436e-02+1.56627187294e+00j)	 (2.65740975364e-02+1.56628357024e+00j)	 (2.57305413193e-02+1.56629490145e+00j)	 (2.48869787053e-02+1.56630586664e+00j)	 (2.40434099072e-02+1.56631646585e+00j)	 (2.31998351373e-02+1.56632669913e+00j)	 (2.23562546079e-02+1.56633656652e+00j)	 (2.15126685308e-02+1.56634606807e+00j)	 (2.06690771176e-02+1.56635520383e+00j)	 (1.98254805796e-02+1.56636397384e+00j)	 (1.89818791279e-02+1.56637237813e+00j)	 (1.81382729734e-02+1.56638041674e+00j)	 (1.72946623266e-02+1.56638808971e+00j)	 (1.64510473981e-02+1.56639539707e+00j)	 (1.56074283979e-02+1.56640233887e+00j)	 (1.47638055360e-02+1.56640891512e+00j)	 (1.39201790224e-02+1.56641512586e+00j)	 (1.30765490665e-02+1.56642097111e+00j)	 (1.22329158779e-02+1.56642645091e+00j)	 (1.13892796658e-02+1.56643156528e+00j)	 (1.05456406395e-02+1.56643631424e+00j)	 (9.70199900784e-03+1.56644069781e+00j)	 (8.85835497984e-03+1.56644471601e+00j)	 (8.01470876423e-03+1.56644836887e+00j)	 (7.17106056968e-03+1.56645165639e+00j)	 (6.32741060475e-03+1.56645457859e+00j)	 (5.48375907793e-03+1.56645713549e+00j)	 (4.64010619763e-03+1.56645932710e+00j)	 (3.79645217218e-03+1.56646115342e+00j)	 (2.95279720988e-03+1.56646261447e+00j)	 (2.10914151895e-03+1.56646371025e+00j)	 (1.26548530760e-03+1.56646444077e+00j)	 (4.21828784017e-04+1.56646480603e+00j)	 (-4.21827843648e-04+1.56646480603e+00j)	 (-1.26548436723e-03+1.56646444077e+00j)	 (-2.10914057858e-03+1.56646371025e+00j)	 (-2.95279626951e-03+1.56646261447e+00j)	 (-3.79645123181e-03+1.56646115342e+00j)	 (-4.64010525726e-03+1.56645932710e+00j)	 (-5.48375813756e-03+1.56645713549e+00j)	 (-6.32740966438e-03+1.56645457859e+00j)	 (-7.17105962931e-03+1.56645165639e+00j)	 (-8.01470782386e-03+1.56644836887e+00j)	 (-8.85835403947e-03+1.56644471601e+00j)	 (-9.70199806747e-03+1.56644069781e+00j)	 (-1.05456396991e-02+1.56643631424e+00j)	 (-1.13892787254e-02+1.56643156528e+00j)	 (-1.22329149375e-02+1.56642645091e+00j)	 (-1.30765481261e-02+1.56642097111e+00j)	 (-1.39201780820e-02+1.56641512586e+00j)	 (-1.47638045957e-02+1.56640891512e+00j)	 (-1.56074274575e-02+1.56640233887e+00j)	 (-1.64510464577e-02+1.56639539707e+00j)	 (-1.72946613863e-02+1.56638808971e+00j)	 (-1.81382720330e-02+1.56638041674e+00j)	 (-1.89818781875e-02+1.56637237813e+00j)	 (-1.98254796392e-02+1.56636397384e+00j)	 (-2.06690761772e-02+1.56635520383e+00j)	 (-2.15126675904e-02+1.56634606807e+00j)	 (-2.23562536676e-02+1.56633656652e+00j)	 (-2.31998341970e-02+1.56632669913e+00j)	 (-2.40434089668e-02+1.56631646585e+00j)	 (-2.48869777649e-02+1.56630586664e+00j)	 (-2.57305403789e-02+1.56629490145e+00j)	 (-2.65740965960e-02+1.56628357024e+00j)	 (-2.74176462032e-02+1.56627187294e+00j)	 (-2.82611889871e-02+1.56625980952e+00j)	 (-2.91047247340e-02+1.56624737991e+00j)	 (-2.99482532299e-02+1.56623458405e+00j)	 (-3.07917742604e-02+1.56622142190e+00j)	 (-3.16352876108e-02+1.56620789338e+00j)	 (-3.24787930660e-02+1.56619399844e+00j)	 (-3.33222904104e-02+1.56617973702e+00j)	 (-3.41657794282e-02+1.56616510905e+00j)	 (-3.50092599030e-02+1.56615011446e+00j)	 (-3.58527316183e-02+1.56613475320e+00j)	 (-3.66961943568e-02+1.56611902518e+00j)	 (-3.75396479011e-02+1.56610293033e+00j)	 (-3.83830920331e-02+1.56608646859e+00j)	 (-3.92265265344e-02+1.56606963988e+00j)	 (-4.00699511861e-02+1.56605244413e+00j)	 (-4.09133657688e-02+1.56603488125e+00j)	 (-4.17567700627e-02+1.56601695117e+00j)
